month,company,offer_id,offer,category,channel,units_sold,capacity_units,price,unit_cost,repeat_rate,satisfaction,growth_rate,lead_time_days,is_service,is_synthetic
2025-03-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,91,122,100,34,0.326,3.74,0.061,18,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,79,104,100,34,0.312,4.1,0.035,17,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,86,120,100,34,0.396,4.03,0.072,16,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,82,109,100,34,0.357,3.96,0.064,17,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,70,87,100,34,0.382,3.99,-0.082,16,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,87,113,100,34,0.368,4.0,0.022,18,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,63,84,100,34,0.39,3.98,0.068,15,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,53,70,100,34,0.372,3.85,0.09,15,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,76,102,100,34,0.402,3.71,0.005,18,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-09,經典小泡芙-方案3,經典小泡芙,線上,80,102,100,34,0.337,3.82,0.012,19,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,92,106,110,44,0.46,4.05,0.095,22,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,127,158,110,44,0.462,3.68,0.11,22,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,93,112,110,44,0.453,3.99,0.082,22,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,97,117,110,44,0.437,4.01,0.097,23,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,110,133,110,44,0.426,4.07,0.034,20,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,89,101,110,44,0.502,3.83,0.076,19,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,108,128,110,44,0.37,4.05,0.087,20,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,101,129,110,44,0.377,4.43,0.074,19,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,84,97,110,44,0.445,4.57,0.023,19,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,87,102,110,44,0.496,3.86,0.103,20,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,100,121,110,44,0.436,4.13,0.104,21,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-10,限定風味小泡芙-方案3,限定風味小泡芙,門市,114,132,110,44,0.484,4.3,0.086,23,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,42,75,68,31,0.112,3.6,-0.098,7,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,38,64,68,31,0.196,3.51,-0.126,4,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,40,76,68,31,0.186,3.12,-0.09,4,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,29,54,68,31,0.184,3.51,-0.075,6,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,39,70,68,31,0.221,3.73,-0.092,4,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,29,47,68,31,0.11,3.58,-0.053,3,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,47,84,68,31,0.138,3.55,-0.123,3,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,32,56,68,31,0.15,3.28,-0.106,7,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,33,63,68,31,0.176,3.7,-0.035,6,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,20,39,68,31,0.133,3.39,-0.062,3,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,28,49,68,31,0.169,3.35,-0.103,3,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-11,分享派對包-方案3,分享派對包,活動,37,72,68,31,0.185,3.66,-0.084,4,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,51,73,79,41,0.206,3.5,0.003,11,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,59,103,79,41,0.289,3.34,-0.047,9,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,61,97,79,41,0.236,3.77,-0.084,11,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,57,92,79,41,0.187,3.38,-0.098,10,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,50,84,79,41,0.183,3.16,-0.06,9,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,46,73,79,41,0.207,3.5,-0.051,7,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,57,87,79,41,0.213,3.53,-0.069,11,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,54,94,79,41,0.225,3.3,-0.055,7,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,52,85,79,41,0.209,3.68,-0.074,10,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,34,60,79,41,0.225,,-0.043,11,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,34,55,79,41,0.225,3.75,-0.044,10,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-12,跨界聯名禮盒-方案3,跨界聯名禮盒,會員,43,67,79,41,0.234,3.46,-0.068,7,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,60,86,89,30,0.314,3.67,-0.001,11,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,67,94,89,30,0.275,3.91,-0.022,13,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,72,109,89,30,0.322,3.71,0.035,11,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,73,110,89,30,0.22,3.75,0.047,14,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,66,102,89,30,0.305,3.96,-0.014,14,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,60,90,89,30,0.28,4.03,0.004,15,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,70,88,89,30,0.297,3.62,-0.004,11,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,66,96,89,30,0.278,3.97,0.043,11,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,58,88,89,30,0.34,3.76,0.023,13,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,66,97,89,30,0.294,3.34,-0.027,15,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,50,71,89,30,0.291,3.52,-0.01,13,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-13,經典小泡芙-方案4,經典小泡芙,線上,53,79,89,30,0.315,3.57,0.012,13,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,61,74,100,40,0.405,3.68,0.044,18,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,80,107,100,40,0.358,3.82,0.068,17,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,78,116,100,40,0.391,4.19,0.066,16,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,80,114,100,40,0.416,4.32,0.009,16,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,74,99,100,40,0.414,4.01,0.047,19,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,76,106,100,40,0.362,,0.057,19,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,89,113,100,40,0.365,4.25,0.166,17,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,74,92,100,40,0.372,4.06,0.034,17,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,58,78,100,40,0.346,3.68,0.059,16,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,55,67,100,40,0.389,4.0,0.087,15,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,45,56,100,40,0.34,3.97,-0.019,16,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-14,限定風味小泡芙-方案4,限定風味小泡芙,門市,67,83,100,40,0.356,4.11,0.035,19,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,100,121,110,51,0.392,4.45,0.091,22,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,111,136,110,51,0.42,4.03,0.056,19,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,106,134,110,51,0.387,3.95,0.096,20,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,89,102,110,51,0.469,4.04,0.122,19,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,104,126,110,51,0.469,4.3,0.06,23,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,88,106,110,51,0.41,4.01,0.11,21,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,111,125,110,51,0.439,4.31,0.088,23,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,94,122,110,51,0.4,4.11,0.104,22,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,85,98,110,51,0.433,4.26,0.122,21,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,87,104,110,51,0.42,4.03,0.054,23,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,76,94,110,51,0.441,3.67,0.133,20,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-15,分享派對包-方案4,分享派對包,活動,102,131,110,51,0.487,4.16,0.086,22,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,28,53,68,36,0.166,3.43,-0.072,6,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,31,61,68,36,0.16,3.57,-0.03,6,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,40,72,68,36,0.16,3.66,-0.13,4,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,43,73,68,36,0.068,3.44,-0.105,4,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,29,48,68,36,0.201,3.78,-0.098,4,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,30,53,68,36,0.135,3.28,-0.097,7,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,44,89,68,36,0.236,3.62,-0.078,5,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,40,71,68,36,0.145,3.55,-0.117,4,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,30,61,68,36,0.137,3.38,-0.061,4,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,24,44,68,36,0.19,3.06,0.006,5,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,30,52,68,36,0.191,3.54,-0.051,7,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-16,跨界聯名禮盒-方案4,跨界聯名禮盒,會員,24,43,68,36,0.164,3.13,-0.059,3,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,44,64,79,27,0.212,3.64,-0.072,9,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,65,103,79,27,0.25,3.81,-0.038,9,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,58,101,79,27,0.226,3.18,-0.024,8,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,70,106,79,27,0.244,3.56,0.014,7,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,73,128,79,27,0.288,3.63,-0.001,10,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,63,109,79,27,0.264,3.47,-0.019,11,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,56,87,79,27,0.236,3.85,-0.041,11,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,59,101,79,27,0.192,3.53,0.026,8,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,33,54,79,27,0.297,3.65,-0.088,7,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,53,85,79,27,0.199,3.75,0.028,9,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,48,71,79,27,0.22,3.53,0.062,9,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-17,經典小泡芙-方案5,經典小泡芙,線上,52,77,79,27,0.256,3.79,0.015,10,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,53,72,89,36,0.23,3.81,-0.045,11,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,69,99,89,36,0.305,3.95,0.003,15,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,62,84,89,36,0.301,3.61,0.026,14,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,72,108,89,36,0.282,3.75,0.012,12,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,68,94,89,36,0.294,3.58,0.037,15,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,67,101,89,36,0.319,3.79,-0.025,12,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,59,83,89,36,0.318,3.91,-0.03,13,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,62,84,89,36,0.353,3.63,0.045,14,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,43,61,89,36,0.354,3.91,0.002,15,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,51,76,89,36,0.281,4.01,-0.01,14,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,56,77,89,36,0.322,3.92,0.042,15,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-18,限定風味小泡芙-方案5,限定風味小泡芙,門市,66,98,89,36,0.346,3.83,-0.017,12,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,78,100,100,46,0.375,3.76,0.019,16,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,94,119,100,46,0.323,3.92,0.005,19,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,88,112,100,46,0.384,4.03,-0.034,16,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,91,128,100,46,,3.77,0.047,15,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,90,119,100,46,0.314,3.9,-0.011,15,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,91,117,100,46,0.353,4.1,0.042,17,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,89,119,100,46,0.327,3.83,-0.007,17,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,86,113,100,46,0.325,4.16,0.022,19,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,80,109,100,46,0.343,3.91,0.057,16,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,63,79,100,46,0.325,3.83,0.058,16,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,69,84,100,46,0.373,4.05,0.018,17,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-19,分享派對包-方案5,分享派對包,活動,86,114,100,46,0.368,4.01,0.067,16,0,True
2025-01-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,98,118,110,57,0.447,3.83,0.049,19,0,True
2025-02-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,113,134,110,57,0.493,4.34,0.105,19,0,True
2025-03-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,98,120,110,57,0.424,4.08,0.076,23,0,True
2025-04-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,99,124,110,57,0.491,4.3,0.083,23,0,True
2025-05-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,102,124,110,57,0.445,3.99,0.057,20,0,True
2025-06-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,101,123,110,57,0.518,3.98,0.08,23,0,True
2025-07-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,93,119,110,57,0.433,3.94,0.065,20,0,True
2025-08-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,98,116,110,57,0.392,4.02,0.071,20,0,True
2025-09-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,82,101,110,57,0.466,3.87,0.063,22,0,True
2025-10-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,84,104,110,57,0.513,3.98,0.055,23,0,True
2025-11-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,81,96,110,57,0.446,4.15,0.076,21,0,True
2025-12-01,盛香珍X亙美質珍,D2-03-20,跨界聯名禮盒-方案5,跨界聯名禮盒,會員,96,108,110,57,0.426,4.03,0.049,22,0,True
2025-01-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,44,78,3024,1028,0.148,3.22,-0.117,6,0,True
2025-02-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,54,118,3024,1028,0.161,3.45,-0.08,7,0,True
2025-03-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,40,80,3024,1028,0.19,3.38,-0.087,4,0,True
2025-04-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,47,84,3024,1028,0.173,3.44,-0.059,3,0,True
2025-05-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,44,77,3024,1028,0.123,3.62,-0.073,4,0,True
2025-06-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,41,74,3024,1028,0.111,3.43,-0.127,4,0,True
2025-07-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,39,70,3024,1028,0.159,3.79,-0.106,7,0,True
2025-08-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,36,63,3024,1028,0.165,3.73,-0.088,7,0,True
2025-09-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,41,77,3024,1028,0.148,3.46,-0.056,3,0,True
2025-10-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,28,62,3024,1028,0.121,3.54,-0.086,7,0,True
2025-11-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,33,62,3024,1028,0.174,3.82,-0.066,3,0,True
2025-12-01,寶島眼鏡,D2-04-01,日常鏡框-方案1,日常鏡框,線上,46,71,3024,1028,0.148,3.33,-0.09,5,0,True
2025-01-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,53,93,3486,1394,0.228,3.64,-0.04,8,0,True
2025-02-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,66,112,3486,1394,0.237,3.78,-0.105,10,0,True
2025-03-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,49,82,3486,1394,0.247,3.5,-0.089,9,0,True
2025-04-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,72,112,3486,1394,0.247,3.74,0.014,11,0,True
2025-05-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,53,86,3486,1394,0.213,3.75,-0.096,11,0,True
2025-06-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,54,93,3486,1394,0.202,3.61,-0.042,11,0,True
2025-07-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,44,66,3486,1394,0.25,3.24,-0.044,9,0,True
2025-08-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,42,75,3486,1394,0.21,3.32,-0.01,11,0,True
2025-09-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,39,64,3486,1394,0.266,3.87,-0.014,7,0,True
2025-10-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,38,66,3486,1394,0.166,3.72,-0.043,11,0,True
2025-11-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,33,51,3486,1394,0.177,3.6,-0.062,11,0,True
2025-12-01,寶島眼鏡,D2-04-02,機能鏡片-方案1,機能鏡片,門市,44,68,3486,1394,0.186,3.87,-0.04,10,0,True
2025-01-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,64,100,3948,1816,0.307,3.75,0.005,12,0,True
2025-02-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,70,97,3948,1816,0.337,3.62,0.008,15,0,True
2025-03-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,79,111,3948,1816,0.328,3.56,0.007,15,0,True
2025-04-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,81,108,3948,1816,0.222,3.61,-0.01,11,0,True
2025-05-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,68,94,3948,1816,0.278,3.77,-0.024,14,0,True
2025-06-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,74,103,3948,1816,0.282,4.04,-0.042,14,0,True
2025-07-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,81,123,3948,1816,0.34,3.95,0.011,14,0,True
2025-08-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,73,94,3948,1816,0.249,3.84,-0.02,14,0,True
2025-09-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,68,97,3948,1816,0.301,3.77,-0.002,11,0,True
2025-10-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,53,75,3948,1816,0.313,3.8,0.016,13,0,True
2025-11-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,72,113,3948,1816,0.284,3.68,0.038,15,0,True
2025-12-01,寶島眼鏡,D2-04-03,親子視覺健康-方案1,親子視覺健康,活動,67,96,3948,1816,0.345,3.85,-0.053,13,0,True
2025-01-01,寶島眼鏡,D2-04-04,智慧門市會員方案-方案1,智慧門市會員方案,會員,69,90,4410,2293,0.393,3.99,-0.007,15,0,True
2025-02-01,寶島眼鏡,D2-04-04,智慧門市會員方案-方案1,智慧門市會員方案,會員,82,99,4410,2293,0.341,3.71,0.081,18,0,True
